url,title,author,date,category,filename
https://www.akademiye.org/ug/?p=9619,« غۇلجا يولى »رومانىدىكى ئۇيغۇر تراگېدىيەلىك قىسمەتلىرىنىڭ تارىخى رېئاللىقلىرى (4),ئاكادېمىيە,"دېكابىر 12, 2017",تارىختىن تامچە,ug-9619-text.txt
https://www.akademiye.org/ug/?p=11323,ئۇيغۇر  قىسمەتلىرى  20 –  ئەسىر  مەركىزى  ئاسىيا  سىياسىي توقۇنۇشلىرىدا,ئاكادېمىيە,"سېنتەبىر 09, 2018",تارىختىن تامچە,ug-11323-text.txt
https://www.akademiye.org/ug/?p=6126,لوپنۇرلۇقلارنىڭ ئەجدادى كىملەر؟,ئاكادېمىيە,"فېۋرال 01, 2018",تارىختىن تامچە,ug-6126-text.txt
https://www.akademiye.org/ug/?p=5431,غۇلجا شەرتنامىسى,ئاكادېمىيە,"يانۋار 23, 2018",تارىختىن تامچە,ug-5431-text.txt
https://www.akademiye.org/ug/?p=6803,”بىر يىلىڭىزدىكى 8760 سائەت“ ناملىق كىتابتىن خاتىرىلەر,ئاكادېمىيە,"ئاۋغۇست 30, 2016",مىللىي مەۋجۇتلۇق,ug-6803-text.txt
https://www.akademiye.org/ug/?p=6864,ﻳﯘﻟﺘﯘزلار ﻳﺎﻟﺘﯩﺮﯨﻐﺎﻧﺪا …,ئاكادېمىيە,"سېنتەبىر 04, 2016",مىللىي مەۋجۇتلۇق,ug-6864-text.txt
https://www.akademiye.org/ug/?p=7030,پەرزەنتلەر بىلىشكە تېگىشلىك مۇھىم ئىشلار,ئاكادېمىيە,"سېنتەبىر 29, 2016",مىللىي مەۋجۇتلۇق,ug-7030-text.txt
https://www.akademiye.org/ug/?p=6977,ئاتا-ئانىلار بىلىشكە تېگىشلىك مۇھىم ئىشلار,ئاكادېمىيە,"سېنتەبىر 18, 2016",مىللىي مەۋجۇتلۇق,ug-6977-text.txt
https://www.akademiye.org/ug/?p=7365,تۈركىيەدىكى ئۇيغۇرلاردا ئەۋلات بوشلۇقى,ئاكادېمىيە,"نويابىر 24, 2016",مىللىي مەۋجۇتلۇق,ug-7365-text.txt
https://www.akademiye.org/ug/?p=9416,«غۇلجا يولى» رومانىدىكى ئۇيغۇر تراگېدىيىلىك قىسمەتلىرىنىڭ تارىخى رىئاللىقلىرى (1),ئاكادېمىيە,"نويابىر 15, 2017",تارىختىن تامچە,ug-9416-text.txt
https://www.akademiye.org/ug/?p=8317,ئۇيغۇرلارنىڭ ئۇرۇش قىلىش ئۇسۇلى,ئاكادېمىيە,"دېكابىر 02, 2017",تارىختىن تامچە,ug-8317-text.txt
https://www.akademiye.org/ug/?p=9530,«غۇلجا يولى» رومانىدىكى ئۇيغۇر تراگېدىيىلىك قىسمەتلىرىنىڭ تارىخى رىئاللىقلىرى (2),ئاكادېمىيە,"نويابىر 29, 2017",تارىختىن تامچە,ug-9530-text.txt
https://www.akademiye.org/ug/?p=6049,ئىللەت مىللەتتە بولامدۇ؟,ئاكادېمىيە,"ئىيۇن 07, 2016",مەدەنىيەت بوستانى,ug-6049-text.txt
https://www.akademiye.org/ug/?p=9576,«غۇلجا يولى » رومانىدىكى  ئۇيغۇر تراگېدىيەلىك  قىسمەتلىرىنىڭ تارىخى رېئاللىقلىرى (3),ئاكادېمىيە,"دېكابىر 08, 2017",تارىختىن تامچە,ug-9576-text.txt
https://www.akademiye.org/ug/?p=6052,ئەرگىشىش ۋە ئەرگەشتۈرۈش مەسىلىسى,ئاكادېمىيە,"ئىيۇن 07, 2016",مەدەنىيەت بوستانى,ug-6052-text.txt
https://www.akademiye.org/ug/?p=6058,ئىككى قۇتۇپلۇق تەپەككۇرىمىز,ئاكادېمىيە,"ئىيۇن 08, 2016",مىللىي مەۋجۇتلۇق,ug-6058-text.txt
https://www.akademiye.org/ug/?p=6070,تۈزۈم ئەۋزەلمۇ مىللەتمۇ؟,ئاكادېمىيە,"ئىيۇن 12, 2016",مىللىي مەۋجۇتلۇق,ug-6070-text.txt
https://www.akademiye.org/ug/?p=6001,بېن يەھۇدا ۋە ئىبراي تىلى,ئاكادېمىيە,"ئىيۇن 01, 2016",مىللىي مەۋجۇتلۇق,ug-6001-text.txt
https://www.akademiye.org/ug/?p=6036,ۋاقتى ئۆتكەن ئىللەتچىلىك,ئاكادېمىيە,"ئىيۇن 07, 2016",مىللىي مەۋجۇتلۇق,ug-6036-text.txt
https://www.akademiye.org/ug/?p=5922,زىيالىيلىقنىڭ يۈزلىرى,ئاكادېمىيە,"ماي 03, 2016",مىللىي مەۋجۇتلۇق,ug-5922-text.txt
https://www.akademiye.org/ug/?p=6039,تۈركچىدە بىز ئۇيغۇرچىدا خەق,ئاكادېمىيە,"ئىيۇن 07, 2016",پەن - مائارىپ,ug-6039-text.txt
https://www.akademiye.org/ug/?p=2991,ﻣﯧﻨﯩﯔ ﻣﻪﺳﺌﯘﻟﯩﻴﺘﯩﻢ، ﺳﯩﺰﻧﯩﯔ ﻣﻪﺳﺌﯘﻟﯩﻴﯩﺘﯩﯖﯩﺰ,ئاكادېمىيە,"ئىيۇن 04, 2013",پايدىلىق ئۇچۇرلار,ug-2991-text.txt
https://www.akademiye.org/ug/?p=3000,يىگىت بۇلۇتنىڭ «تاقسمدىكى ۋەقەلەر ئانالىزى» (www.yirmidort.tv),ئاكادېمىيە,"ئىيۇن 07, 2013",پايدىلىق ئۇچۇرلار,ug-3000-text.txt
https://www.akademiye.org/ug/?p=3008,ئەردوغاننىڭ چەتئەل زىيارىتىدىن قايتىپ ئستانبۇل ئايرودرومىدا سۆزلىگەن نۇتقى,ئاكادېمىيە,"ئىيۇن 09, 2013",پايدىلىق ئۇچۇرلار,ug-3008-text.txt
https://www.akademiye.org/ug/?p=2377,خەلچىگۈل بىلەن ئۆتكۈزگەن ئىتالىيەدە ئوقۇش ھەققىدە سۆھبەت تەپسىلاتى,ئاكادېمىيە,"ماي 17, 2013",پايدىلىق ئۇچۇرلار,ug-2377-text.txt
https://www.akademiye.org/ug/?p=2796,لىۋىيە ئىخۋان رەھبىرى بىلەن سۆھبەت – ئادەم ئۆزكۆسە,ئاكادېمىيە,"ماي 20, 2013",پايدىلىق ئۇچۇرلار,ug-2796-text.txt
https://www.akademiye.org/ug/?p=2860,.ئائىلىڭىزنىڭ بەخىتلىك بولىشى ئۈچۈن,ئاكادېمىيە,"ماي 25, 2013",پايدىلىق ئۇچۇرلار,ug-2860-text.txt
https://www.akademiye.org/ug/?p=2858,غەلىبە قىلىشنىڭ يوللىرى ۋە ئىش ھاياتىنىڭ ئۇمۇمىي پرىنسىپلىرى:,ئاكادېمىيە,"ماي 25, 2013",پايدىلىق ئۇچۇرلار,ug-2858-text.txt
https://www.akademiye.org/ug/?p=158582,مايكول جېكسوننىڭ خاتا چۈشىنىشكە تولغان تەسىرلىك ھاياتى,ئاكادېمىيە,"ئىيۇل 18, 2020",داڭلىق كىشىلەر,ug-158582-text.txt
https://www.akademiye.org/ug/?p=2861,مۇكەممەللىك تۇزىقىغا چۈشمەڭ,ئاكادېمىيە,"ماي 25, 2013",پايدىلىق ئۇچۇرلار,ug-2861-text.txt
https://www.akademiye.org/ug/?p=158750,ئۇيغۇرلارنىڭ دوستى ۋە ئۇيغۇرشۇناس رېشېتوف,ئاكادېمىيە,"ئاۋغۇست 02, 2020",داڭلىق كىشىلەر,ug-158750-text.txt
https://www.akademiye.org/ug/?p=6385,داھىلار توغرىسىدا,ئاكادېمىيە,"ئىيۇن 30, 2016",مىللىي مەۋجۇتلۇق,ug-6385-text.txt
https://www.akademiye.org/ug/?p=6401,تاغام ھاجى ئەمەت,ئاكادېمىيە,"ئىيۇل 02, 2016",مىللىي مەۋجۇتلۇق,ug-6401-text.txt
https://www.akademiye.org/ug/?p=6406,تۈركىيەنىڭ كۈچى,ئاكادېمىيە,"ئىيۇل 02, 2016",مىللىي مەۋجۇتلۇق,ug-6406-text.txt
https://www.akademiye.org/ug/?p=6457,ئۇيغۇرلار ھىسىياتچان مىللەتمۇ؟,ئاكادېمىيە,"ئىيۇل 05, 2016",مىللىي مەۋجۇتلۇق,ug-6457-text.txt
https://www.akademiye.org/ug/?p=6448,كۆرۈملۈك ۋە كۆرۈنمەس ساۋاپ,ئاكادېمىيە,"ئىيۇل 03, 2016",مىللىي مەۋجۇتلۇق,ug-6448-text.txt
https://www.akademiye.org/ug/?p=157814,مەڭگۈ تاشلاردا ئۇيغۇر ئىسمى,ئاكادېمىيە,"ماي 27, 2020",مەدەنىيەت بوستانى,ug-157814-text.txt
https://www.akademiye.org/ug/?p=158161,مىللىي كۈلتۈر‎ ۋە‏‎ مەدەنىيەت‏,ئاكادېمىيە,"ئىيۇن 19, 2020",مەدەنىيەت بوستانى,ug-158161-text.txt
https://www.akademiye.org/ug/?p=157921,مەھمۇد كاشغەرىي ۋە يۈسۈپ خاس ھاجىپنىڭ دەۋرىمىز ئۇيغۇر مىللەتپەرۋەرلىك پىكىر ھاياتىغا قوشقان تۆھپىسى*,ئاكادېمىيە,"ئىيۇن 07, 2020",مەدەنىيەت بوستانى,ug-157921-text.txt
https://www.akademiye.org/ug/?p=158165,چەتئەللىكلەر نەزىرىدىكى قەشقەر,ئاكادېمىيە,"ئىيۇن 19, 2020",مەدەنىيەت بوستانى,ug-158165-text.txt
https://www.akademiye.org/ug/?p=12497,ئۇيغۇر جەمئىيىتىدىكى ”نوچى“ ۋە ”پوچى“,ئاكادېمىيە,"دېكابىر 18, 2018",مەدەنىيەت بوستانى,ug-12497-text.txt
https://www.akademiye.org/ug/?p=12409,ئۇيغۇرلارنىڭ بېلىقچىلىق ئىگىلىكى,ئاكادېمىيە,"دېكابىر 13, 2018",مەدەنىيەت بوستانى,ug-12409-text.txt
https://www.akademiye.org/ug/?p=13500,ئۇيغۇر دوپپا مەدەنىيەت بايرىمى,ئاكادېمىيە,"ماي 05, 2020",مەدەنىيەت بوستانى,ug-13500-text.txt
https://www.akademiye.org/ug/?p=12568,بىر بادام دوپپا ئەپسانىسىدىن ھېس قىلغانلىرىم,ئاكادېمىيە,"دېكابىر 24, 2018",مەدەنىيەت بوستانى,ug-12568-text.txt
https://www.akademiye.org/ug/?p=11847,خوتەنلىكلەرنىڭ ئالاھىدىلىگى,ئاكادېمىيە,"يانۋار 15, 2019",مەدەنىيەت بوستانى,ug-11847-text.txt
https://www.akademiye.org/ug/?p=158198,ئۇيغۇرلارنىڭ مەدەنىيەتتە چېكىنىشىدىكى تارىخى سەۋەپلەر,ئاكادېمىيە,"ئىيۇن 22, 2020",مەدەنىيەت بوستانى,ug-158198-text.txt
https://www.akademiye.org/ug/?p=158230,ئابدۇشۈكۈر مۇھەممەتئىمىن ۋە ئۇيغۇر ئون ئىككى مۇقامى,ئاكادېمىيە,"ئىيۇن 24, 2020",مەدەنىيەت بوستانى,ug-158230-text.txt
https://www.akademiye.org/ug/?p=158276,ئۇيغۇر تائاملىرى,ئاكادېمىيە,"ئىيۇن 25, 2020",مەدەنىيەت بوستانى,ug-158276-text.txt
https://www.akademiye.org/ug/?p=158268,ئۇيغۇر چالغۇلىرى,ئاكادېمىيە,"ئىيۇن 25, 2020",مەدەنىيەت بوستانى,ug-158268-text.txt
https://www.akademiye.org/ug/?p=158290,ئۇيغۇرلاردىكى قىزلارنىڭ قۇلىقىنى تېشىش ئادىتى,ئاكادېمىيە,"ئىيۇن 26, 2020",مەدەنىيەت بوستانى,ug-158290-text.txt
https://www.akademiye.org/ug/?p=11997,قەشقەرلىكلەرنىڭ ئالاھىدىلىگى,ئاكادېمىيە,"يانۋار 16, 2019",مەدەنىيەت بوستانى,ug-11997-text.txt
https://www.akademiye.org/ug/?p=11572,ئۇيغۇرلار ۋە پېتەك,ئاكادېمىيە,"ئۆكتەبىر 04, 2018",مەدەنىيەت بوستانى,ug-11572-text.txt
https://www.akademiye.org/ug/?p=11675,مەتبە تېخنىكىسىنى ئۇيغۇرلار كەشپ قىلغان,ئاكادېمىيە,"ئۆكتەبىر 20, 2018",مەدەنىيەت بوستانى,ug-11675-text.txt
https://www.akademiye.org/ug/?p=11598,كوسىراپلىقلارنىڭ ئۆزگىچە ئۆرپ-ئادەتلىرى,ئاكادېمىيە,"ئۆكتەبىر 08, 2018",مەدەنىيەت بوستانى,ug-11598-text.txt
https://www.akademiye.org/ug/?p=11861,غۇلجالىقلارنىڭ ئالاھىدىلىگى,ئاكادېمىيە,"نويابىر 04, 2018",مەدەنىيەت بوستانى,ug-11861-text.txt
https://www.akademiye.org/ug/?p=11736,داستان — مىللىي بايلىق,ئاكادېمىيە,"ئۆكتەبىر 22, 2018",مەدەنىيەت بوستانى,ug-11736-text.txt
https://www.akademiye.org/ug/?p=13979,ئەجنەبىيلەرنىڭ يەنە بىر لوپنۇرلۇق دوستى-ئابدۇرېھىم,ئاكادېمىيە,"ئىيۇن 21, 2019",تارىختىن تامچە,ug-13979-text.txt
https://www.akademiye.org/ug/?p=14139,مەنزىلگە يىتەلمىگەن سەپەرلەر,ئاكادېمىيە,"ئىيۇل 31, 2019",تارىختىن تامچە,ug-14139-text.txt
https://www.akademiye.org/ug/?p=13933,«قازاقىستان ئۇيغۇرلىرىنىڭ غەيرىي ماددىي مەدەنىيەت مىراسلىرى» ناملىق كىتاب نەشردىن چىقتى,ئاكادېمىيە,"ئىيۇن 19, 2019",مەدەنىيەت بوستانى,ug-13933-text.txt
https://www.akademiye.org/ug/?p=14224,باش كىيىملەرگە قۇش پېيى قىستۇرۇش ئادىتى ھەققىدە,ئاكادېمىيە,"ئاۋغۇست 05, 2019",مەدەنىيەت بوستانى,ug-14224-text.txt
https://www.akademiye.org/ug/?p=14392,كۈلتۈر ۋە مېدىيا,ئاكادېمىيە,"سېنتەبىر 01, 2019",مەدەنىيەت بوستانى,ug-14392-text.txt
https://www.akademiye.org/ug/?p=8491,ئۇيغۇرلارنىڭ باش كىيىم مەدەنىيتىدە دوپپا,ئاكادېمىيە,"ماي 05, 2020",مەدەنىيەت بوستانى,ug-8491-text.txt
https://www.akademiye.org/ug/?p=157244,ئاماننىساخان نەفىسىي تەتقىقاتى يولىدا,ئاكادېمىيە,"ئاپرېل 19, 2020",مەدەنىيەت بوستانى,ug-157244-text.txt
https://www.akademiye.org/ug/?p=13063,ئوتتۇرا ئاسىيادىكى قەدىمكى قەبىلىلەر,ئاكادېمىيە,"مارت 08, 2019",تارىختىن تامچە,ug-13063-text.txt
https://www.akademiye.org/ug/?p=13197,بېن يەھۇدا ۋە ئىبراي تىلى,ئاكادېمىيە,"ئاپرېل 02, 2019",تارىختىن تامچە,ug-13197-text.txt
https://www.akademiye.org/ug/?p=13203,شەرقىي تۈركىستاننىڭ مۇستەملىكىگە ئۇچرىشى ۋە مۇستەملىكىچىلەرگە قارشى كۆرەشلەر,ئاكادېمىيە,"ئاپرېل 03, 2019",تارىختىن تامچە,ug-13203-text.txt
https://www.akademiye.org/ug/?p=11467,ياركەنت خانلىقى دەۋرىدىكى جەمئىيەت,ئاكادېمىيە,"سېنتەبىر 21, 2018",تارىختىن تامچە,ug-11467-text.txt
https://www.akademiye.org/ug/?p=11826,خۇنەن ئۇيغۇرلىرىنىڭ تارىخى، مەدەنىيىتى ۋە ھازىرقى ئەھۋالى,ئاكادېمىيە,"نويابىر 01, 2018",تارىختىن تامچە,ug-11826-text.txt
https://www.akademiye.org/ug/?p=11935,نەبىجان تۇرسۇن: شەرقىي تۈركىستان جۇمھۇرىيىتىدە ئاياللارنىڭ تۆھپىسى، رولى ۋە  ئورنى,ئاكادېمىيە,"نويابىر 12, 2018",تارىختىن تامچە,ug-11935-text.txt
https://www.akademiye.org/ug/?p=11971,ھون خانىدانلىقىنىڭ خاقانلىرى,مەۋلانە ئۇيغۇر,"نويابىر 15, 2018",تارىختىن تامچە,ug-11971-text.txt
https://www.akademiye.org/ug/?p=12087,مىللىي ئازادلىق كۈرىشىنىڭ كېلىپ چىقىشىدىكى سەۋەب-شارائىتلار,ئاكادېمىيە,"نويابىر 26, 2018",تارىختىن تامچە,ug-12087-text.txt
https://www.akademiye.org/ug/?p=12104,«ماجۇڭيىڭنىڭ قېچىشى» ناملىق كىتابدىكى ماجۇڭيىڭ ھەققىدىكى بايان,ئاكادېمىيە,"نويابىر 27, 2018",تارىختىن تامچە,ug-12104-text.txt
https://www.akademiye.org/ug/?p=12165,لايدىن ياسالغان قەلئەنىڭ سىرى,ئاكادېمىيە,"نويابىر 29, 2018",تارىختىن تامچە,ug-12165-text.txt
https://www.akademiye.org/ug/?p=12225,دوكتور نەبىجان تۇرسۇن: 9 ئادەمنىڭ ئۇيغۇرىستان غايىسىدىن شەرقىي تۈركىستانغىچە – تۇنجى ئۇيغۇر جەمئىيىتىگە 100 يىل,ئاكادېمىيە,"دېكابىر 03, 2018",تارىختىن تامچە,ug-12225-text.txt
https://www.akademiye.org/ug/?p=12335,تۈركمەنىستاننىڭ بايرام ئالى ناھىيەسىدىكى ئۇيغۇرلار,ئاكادېمىيە,"دېكابىر 07, 2018",تارىختىن تامچە,ug-12335-text.txt
https://www.akademiye.org/ug/?p=9396,ﺷﻪﺭقىي ﺗﯜﺭﻛﯩﺴﺘﺎﻥ ﺟﯘﻣﮭﯘﺭىيىتىنىڭ ﻗﯘﺭﯗﻟﯘﺷﻰ ﯞﻩ تىرﺍﮔﯩﺪﯨﻴﻪﻟﯩﻚ ﻳﯧﻤﯩﺮﻟﯩﺸﻰ,ئاكادېمىيە,"نويابىر 26, 2018",تارىختىن تامچە,ug-9396-text.txt
https://www.akademiye.org/ug/?p=12488,19- ۋە 20-ئەسىرنىڭ باشلىرىدىكى ئۇيغۇر ئاياللىرىنىڭ ئورنى ھەققىدە بايانلار,ئاكادېمىيە,"دېكابىر 18, 2018",تارىختىن تامچە,ug-12488-text.txt
https://www.akademiye.org/ug/?p=12509,تاشكەنت قۇرۇلتىيىنىڭ ئۇيغۇر كىملىكىدىكى رولى,ئاكادېمىيە,"دېكابىر 19, 2018",تارىختىن تامچە,ug-12509-text.txt
https://www.akademiye.org/ug/?p=12587,كوسوۋو مۇستەقىللىقىنىڭ ئۆز تەقدىرىنى ئۆزى بەلگىلەش كۆزنىكىدىن ئانالىز قىلىنىشى,ئاكادېمىيە,"دېكابىر 24, 2018",تارىختىن تامچە,ug-12587-text.txt
https://www.akademiye.org/ug/?p=12684,ئاتالمىش «شىنجاڭ ئۇيغۇر ئاپتونوم رايونى» نىڭ بارلىققا كېلىش جەريانى ۋە بۈگۈنكى سىياسىي تۈزۈلمىسى,ئاكادېمىيە,"يانۋار 08, 2019",تارىختىن تامچە,ug-12684-text.txt
https://www.akademiye.org/ug/?p=12689,شەرقىي تۈركىستان ئەزەلدىن ئۇيغۇرلارنىڭ ئانا ۋەتىنىدۇر!,ئاكادېمىيە,"يانۋار 08, 2019",تارىختىن تامچە,ug-12689-text.txt
https://www.akademiye.org/ug/?p=12084,ئوتتۇرا ئاسىيادا ياشاۋاتقان مىللىي ئارمىيە جەڭچىلىرىنىڭ ئەسلىمىلىرى,ئاكادېمىيە,"نويابىر 26, 2018",تارىختىن تامچە,ug-12084-text.txt
https://www.akademiye.org/ug/?p=11507,قۇتبۇللا خوجام ۋە ئۇنىڭ مازىرى,ئاكادېمىيە,"سېنتەبىر 27, 2018",تارىختىن تامچە,ug-11507-text.txt
https://www.akademiye.org/ug/?p=11530,«قاراخان» دىكى «قارا» نىڭ قىسقىچە تارىخىي تەبىرى,ئاكادېمىيە,"ئۆكتەبىر 01, 2018",تارىختىن تامچە,ug-11530-text.txt
https://www.akademiye.org/ug/?p=11648,تارىختا تۈركلەردىكى ئاتنىڭ قۇيرۇقىنى چىگىش ئادىتى,ئاكادېمىيە,"ئۆكتەبىر 14, 2018",تارىختىن تامچە,ug-11648-text.txt
https://www.akademiye.org/ug/?p=11750,مەخمۇت مۇھىتى ۋە 6- دېۋزىيە,ئاكادېمىيە,"ئۆكتەبىر 24, 2018",تارىختىن تامچە,ug-11750-text.txt
https://www.akademiye.org/ug/?p=13223,تەپەككۇر,مەۋلانە ئۇيغۇر,"ئاپرېل 09, 2019",تارىختىن تامچە,ug-13223-text.txt
https://www.akademiye.org/ug/?p=13206,ئوتتۇرا ئاسىيادىكى قەدىمكى قەبىلىلەر,ئاكادېمىيە,"ئاپرېل 05, 2019",تارىختىن تامچە,ug-13206-text.txt
https://www.akademiye.org/ug/?p=5906,قورقۇنچ ۋە ئەركىنلىك,ئاكادېمىيە,"ماي 01, 2016",مىللىي مەۋجۇتلۇق,ug-5906-text.txt
https://www.akademiye.org/ug/?p=5900,ئاقارتىش ھەققىدە,ئاكادېمىيە,"ماي 01, 2016",مىللىي مەۋجۇتلۇق,ug-5900-text.txt
https://www.akademiye.org/ug/?p=5919,مەۋجۇتلۇقنىڭ غۇرۇرى,ئاكادېمىيە,"ماي 03, 2016",مىللىي مەۋجۇتلۇق,ug-5919-text.txt
https://www.akademiye.org/ug/?p=5909,مەڭگۈ تاشلار ھەققىدە پەلسەپىۋى يازما,ئاكادېمىيە,"ماي 01, 2016",مىللىي مەۋجۇتلۇق,ug-5909-text.txt
https://www.akademiye.org/ug/?p=5520,ئۇيغۇرلاردا تۈركىيە ھەققىدىكى دەسلەپكى چۈشەنچىلەر,ئاكادېمىيە,"يانۋار 15, 2016",مىللىي مەۋجۇتلۇق,ug-5520-text.txt
https://www.akademiye.org/ug/?p=5528,جەۋھەر ئىلھام: ئاتام ئىلھام توختى,ئاكادېمىيە,"يانۋار 18, 2016",مىللىي مەۋجۇتلۇق,ug-5528-text.txt
https://www.akademiye.org/ug/?p=5576,ئۇيغۇرلار ۋە ئۇيغۇر كىملىكى,ئاكادېمىيە,"فېۋرال 02, 2016",مىللىي مەۋجۇتلۇق,ug-5576-text.txt
https://www.akademiye.org/ug/?p=5589,تۈزۈم ئەۋزەلمۇ مىللەتمۇ؟,ئاكادېمىيە,"فېۋرال 04, 2016",مىللىي مەۋجۇتلۇق,ug-5589-text.txt
https://www.akademiye.org/ug/?p=5631,دوللار قارىلار,ئاكادېمىيە,"فېۋرال 08, 2016",مىللىي مەۋجۇتلۇق,ug-5631-text.txt
https://www.akademiye.org/ug/?p=3507,YouTube’da ”ھايات مىننەتدارلىققا تولسۇن! Hayat minnetdarliqqa tolsun!“ adlı videoyu izleyin,ئاكادېمىيە,"ئۆكتەبىر 10, 2013",پايدىلىق ئۇچۇرلار,ug-3507-text.txt
https://www.akademiye.org/ug/?p=3555,2013-يىللىق پارىژ ئۇيغۇرشۇناسلىق ھەپتىلىكى ھەققىدە,ئاكادېمىيە,"ئۆكتەبىر 22, 2013",پايدىلىق ئۇچۇرلار,ug-3555-text.txt
https://www.akademiye.org/ug/?p=3583,‹‹ ئىنگلىز تىلى ئۆگىنىش قىزغىنلىقى ››ئىنگلىز تىلىدىن ئىمتىھان بېرىش قىزغىنلىقىغا تۈرتكە بولدى,ئاكادېمىيە,"ئۆكتەبىر 24, 2013",پايدىلىق ئۇچۇرلار,ug-3583-text.txt
https://www.akademiye.org/ug/?p=3624,ئامېرىكانىڭ مائارىپ سىستېمىسى – تاشپولات روزى,ئاكادېمىيە,"ئۆكتەبىر 30, 2013",پايدىلىق ئۇچۇرلار,ug-3624-text.txt
https://www.akademiye.org/ug/?p=3627,بوش ۋاقىتنى مۇۋاپىق ئىشلىتىش,ئاكادېمىيە,"ئۆكتەبىر 30, 2013",پايدىلىق ئۇچۇرلار,ug-3627-text.txt
https://www.akademiye.org/ug/?p=157871,ئەلىخان تۆرىنىڭ ئوغۇللىرى,ئاكادېمىيە,"ئىيۇن 03, 2020",داڭلىق كىشىلەر,ug-157871-text.txt
https://www.akademiye.org/ug/?p=157925,مەلىكە ئاماننىساخان ئىزىدا: ئۇيغۇر-ئۆزبېك خەلقنىڭ تۇنجى ئايال كومپوزىتورى شاھىدە شاھىمەردانوۋا,ئاكادېمىيە,"ئىيۇن 07, 2020",داڭلىق كىشىلەر,ug-157925-text.txt
https://www.akademiye.org/ug/?p=6073,تۈركىيەدىكى يۈرەك,ئاكادېمىيە,"ئىيۇن 12, 2016",مىللىي مەۋجۇتلۇق,ug-6073-text.txt
https://www.akademiye.org/ug/?p=6130,ئەزھەرنىڭ ئۇيغۇر ئىخلاسمەنلىرى,ئاكادېمىيە,"ئىيۇن 16, 2016",مەدەنىيەت بوستانى,ug-6130-text.txt
https://www.akademiye.org/ug/?p=6133,كۆڭۈللەردە ۋە ئەمەللەردە بىز,ئاكادېمىيە,"ئىيۇن 16, 2016",پەن - مائارىپ,ug-6133-text.txt
https://www.akademiye.org/ug/?p=158107,گەندىنىڭ سەمىمىيەتى,ئاكادېمىيە,"ئىيۇن 17, 2020",داڭلىق كىشىلەر,ug-158107-text.txt
https://www.akademiye.org/ug/?p=6159,ئەيدىزنى ئەزرائىل ئەمەس، بىپەرۋالىق چاقىرىۋاتىدۇ,ئاكادېمىيە,"ئىيۇن 17, 2016",مىللىي مەۋجۇتلۇق,ug-6159-text.txt
https://www.akademiye.org/ug/?p=3011,داڭلىق توققۇز كىشىنىڭ ئون سۆزى,ئاكادېمىيە,"ئىيۇن 10, 2013",پايدىلىق ئۇچۇرلار,ug-3011-text.txt
https://www.akademiye.org/ug/?p=3046,ئۆزلۈكنى قېزىش ئارقىلىق ياكى ئۆزىنى بايقاش ئارقىلىق نېمە ئشىلارنى ۋۇجۇدقا چىقارغىلى بولىدۇ؟,ئاكادېمىيە,"ئىيۇن 21, 2013",پايدىلىق ئۇچۇرلار,ug-3046-text.txt
https://www.akademiye.org/ug/?p=3054,سىز تۇرمۇشىڭىزدا بۇ ساۋاتلارنى بىلەمسىز؟,ئاكادېمىيە,"ئىيۇن 22, 2013",پايدىلىق ئۇچۇرلار,ug-3054-text.txt
https://www.akademiye.org/ug/?p=3078,سىز تىخىچە 360 نى ئىشلىتىۋاتامىسز؟؟؟؟؟؟؟؟,ئاكادېمىيە,"ئىيۇن 26, 2013",پايدىلىق ئۇچۇرلار,ug-3078-text.txt
https://www.akademiye.org/ug/?p=3355,كىتاب ئوقۇشنىڭ خۇشاللىقى,ئاكادېمىيە,"سېنتەبىر 02, 2013",پايدىلىق ئۇچۇرلار,ug-3355-text.txt
https://www.akademiye.org/ug/?p=3380,سالام ، تورداشلارنى سېغىندۇق (باغداش),ئاكادېمىيە,"سېنتەبىر 06, 2013",پايدىلىق ئۇچۇرلار,ug-3380-text.txt
https://www.akademiye.org/ug/?p=3385,NASA يېڭىدىن 8 نەپەر ئالەم ئۇشقۇچىلىرىنى قوبۇل قىلدى  – ئەركىن سىدىق,ئاكادېمىيە,"سېنتەبىر 06, 2013",پايدىلىق ئۇچۇرلار,ug-3385-text.txt
https://www.akademiye.org/ug/?p=3437,ھورمۇن ۋە سالامەتلىكىمىز – بىلگەجان,ئاكادېمىيە,"سېنتەبىر 21, 2013",پايدىلىق ئۇچۇرلار,ug-3437-text.txt
https://www.akademiye.org/ug/?p=3443,ئامېرىكىنىڭ تېلېۋىزوردا شىركەت قۇرغۇچىلارغا ياردەم قىلىشى – ئەركىن سىدىق,ئاكادېمىيە,"سېنتەبىر 22, 2013",پايدىلىق ئۇچۇرلار,ug-3443-text.txt
https://www.akademiye.org/ug/?p=3109,باشقىلارنى ئۆزىمىزگە جەلىپ قىلىشنىڭ بىر قانچە يوللىرى,ئاكادېمىيە,"ئىيۇن 30, 2013",پايدىلىق ئۇچۇرلار,ug-3109-text.txt
https://www.akademiye.org/ug/?p=3143,ئالتۇن قازان ۋە خەرىتە گىلەم پائالىيتىدىن تەسراتىم,ئاكادېمىيە,"ئىيۇل 05, 2013",پايدىلىق ئۇچۇرلار,ug-3143-text.txt
